	priority	created	url	completed	section_id	id	content	comment_count	label_ids	project_id	order	due
167	1	2020-02-24T04:51:50Z	https://todoist.com/showTask?id=3710986599	False	0	3710986599	[Cognitive models of information retrieval](https://en.wikipedia.org/wiki/Cognitive_models_of_information_retrieval)	0	[]	2221740628	168	2020-04-10
168	1	2020-02-03T23:01:20Z	https://todoist.com/showTask?id=3669314046	False	5203934	3669314046	[Useful Awkwardness](https://dubroy.com/blog/useful-awkwardness/)	0	[]	2221740628	169	2020-04-10
169	1	2020-02-20T05:37:32Z	https://todoist.com/showTask?id=3703893416	False	0	3703893416	[H-LAM/T Mind Map](https://www.mindmeister.com/81074157/h-lam-t-system)	0	[]	2221539577	170	2020-04-10
170	1	2020-02-21T17:53:19Z	https://todoist.com/showTask?id=3707391521	False	0	3707391521	[What things know](https://www.herts.ac.uk/__data/assets/pdf_file/0005/12398/WPIAAD_vol4_tonkinwise_kasunic.pdf)	0	[]	2221740628	171	2020-04-11
171	1	2020-02-03T23:01:07Z	https://todoist.com/showTask?id=3669313758	False	5203934	3669313758	[Why I miss static typing](https://dubroy.com/blog/why-i-miss-static-typing/)	0	[]	2221740628	172	2020-04-11
172	1	2020-02-18T02:17:50Z	https://todoist.com/showTask?id=3698830117	False	0	3698830117	[What is a dynabook](http://www.vpri.org/pdf/hc_what_Is_a_dynabook.pdf)	0	[]	2221740628	173	2020-04-11
173	1	2020-02-19T18:29:26Z	https://todoist.com/showTask?id=3703003146	False	0	3703003146	[All you need to know about colors in UI Design — theory & practice](https://uxdesign.cc/all-you-need-to-know-about-colors-in-ui-design-theory-practice-235179712522)	0	[]	2221539577	174	2020-04-11
174	1	2020-02-03T23:00:56Z	https://todoist.com/showTask?id=3669313500	False	5203934	3669313500	[Google is not enough](https://dubroy.com/blog/google-is-not-enough/)	0	[]	2221740628	175	2020-04-11
175	1	2020-02-18T02:09:49Z	https://todoist.com/showTask?id=3698822278	False	0	3698822278	[Big little idea called legibility](https://www.ribbonfarm.com/2010/07/26/a-big-little-idea-called-legibility/)	0	[]	2221740628	176	2020-04-12
176	1	2020-02-19T18:00:53Z	https://todoist.com/showTask?id=3702942247	False	0	3702942247	[Introduction to Queuing Theory](http://www.ee.cityu.edu.hk/~zukerman/classnotes.pdf)	0	[]	2221539577	177	2020-04-12
177	1	2020-02-14T05:23:00Z	https://todoist.com/showTask?id=3691618892	False	4708959	3691618892	[The sorcerer’s apprentice](https://en.wikipedia.org/wiki/The_Sorcerer%27s_Apprentice)	0	[]	2221740628	178	2020-04-12
178	1	2020-02-18T02:09:00Z	https://todoist.com/showTask?id=3698821370	False	0	3698821370	[Nebulosity](https://meaningness.com/nebulosity)	0	[]	2221740628	179	2020-04-12
179	1	2020-02-19T17:58:41Z	https://todoist.com/showTask?id=3702937384	False	0	3702937384	[Linux Scheduler: A Decade of Wasted Cores](https://www.ece.ubc.ca/~sasha/papers/eurosys16-final29.pdf)	0	[]	2221539577	180	2020-04-12
180	1	2020-03-03T17:20:03Z	https://todoist.com/showTask?id=3729996196	False	0	3729996196	Capture performance statistics for multiple ML models	0	[]	2227325007	181	2020-04-13
181	1	2020-02-03T22:47:17Z	https://todoist.com/showTask?id=3669293070	False	5203934	3669293070	[Icons by Picasso](https://dubroy.com/blog/icons-by-picasso/)	0	[]	2221740628	182	2020-04-13
182	1	2020-02-14T05:22:12Z	https://todoist.com/showTask?id=3691618257	False	4708959	3691618257	[Thousand Nights and a Night](https://en.wikipedia.org/wiki/The_Book_of_the_Thousand_Nights_and_a_Night)	0	[]	2221740628	183	2020-04-13
183	1	2020-02-17T05:14:05Z	https://todoist.com/showTask?id=3696481516	False	0	3696481516	[The architectural relevance of cybernetics](https://cmusyntheticecologies.files.wordpress.com/2014/01/pask_gordon_the-architectural-relevance-of-cybernetics.pdf)	0	[]	2221740628	184	2020-04-13
184	1	2020-02-19T17:58:27Z	https://todoist.com/showTask?id=3702936802	False	0	3702936802	[Linux: Completely Fair Scheduler](https://www.linuxjournal.com/node/10267)	0	[]	2221539577	185	2020-04-13
185	1	2020-03-03T17:19:55Z	https://todoist.com/showTask?id=3729995775	False	0	3729995775	Capture performance statistics for a single ML model	0	[]	2227325007	186	2020-04-14
186	1	2020-02-03T23:22:58Z	https://todoist.com/showTask?id=3669346359	False	4969366	3669346359	[A demonstration of web browser](https://www.youtube.com/watch?v=3c3Rt6QbHDw)	0	[]	2221740628	187	2020-04-14
187	1	2020-02-14T05:21:46Z	https://todoist.com/showTask?id=3691617794	False	4708959	3691617794	[Slave of the Lamp](http://www.telelib.com/authors/K/KiplingRudyard/prose/StalkyandCo/slavelamp1.html)	0	[]	2221740628	188	2020-04-14
188	1	2020-02-17T02:30:48Z	https://todoist.com/showTask?id=3696313151	False	0	3696313151	[The Venture Capital Math Problem](https://avc.com/2009/04/the-venture-capital-math-problem/)	0	[]	2221740628	189	2020-04-14
189	1	2020-02-18T01:55:49Z	https://todoist.com/showTask?id=3698808251	False	0	3698808251	Lee family chat bot - dad bot	0	[]	2229187701	190	2020-04-14
190	1	2020-02-19T17:58:16Z	https://todoist.com/showTask?id=3702936275	False	0	3702936275	[Schedulers: the plot thickens](https://lwn.net/Articles/230574/)	0	[]	2221539577	191	2020-04-15
191	1	2020-03-03T17:19:39Z	https://todoist.com/showTask?id=3729995016	False	0	3729995016	Capture performance statistics for multiple baseline methods	0	[]	2227325007	192	2020-04-15
192	1	2020-02-03T22:45:55Z	https://todoist.com/showTask?id=3669290887	False	4969366	3669290887	[Moonchild](https://vimeo.com/97711824)	0	[]	2221740628	193	2020-04-15
193	1	2020-02-03T22:46:52Z	https://todoist.com/showTask?id=3669292315	False	5203934	3669292315	[On Quality Code: Less is More](https://dubroy.com/blog/on-quality-code-less-is-more/)	0	[]	2221740628	194	2020-04-15
194	1	2020-02-13T19:50:01Z	https://todoist.com/showTask?id=3690926779	False	4969366	3690926779	[MIT Startup Panels](http://ilp.mit.edu/conference.jsp?confid=232&tabname=agenda)	0	[]	2221740628	195	2020-04-15
195	1	2020-02-14T04:48:40Z	https://todoist.com/showTask?id=3691589059	False	4708959	3691589059	[Paradise Lost](https://en.wikipedia.org/wiki/Paradise_Lost)	0	[]	2221740628	196	2020-04-16
196	1	2020-02-17T02:30:12Z	https://todoist.com/showTask?id=3696312351	False	0	3696312351	[Why do VC firms become Platforms? (or why a16z is successful)](https://medium.com/startup-grind/why-do-vc-firms-become-platforms-or-why-a16z-is-so-successful-be12b2d7ce2e)	0	[]	2221740628	197	2020-04-16
197	1	2020-02-18T01:55:33Z	https://todoist.com/showTask?id=3698807972	False	0	3698807972	Set up an AWS or Heroku app to host the chat bots	0	[]	2229187701	198	2020-04-16
198	1	2020-02-19T17:50:23Z	https://todoist.com/showTask?id=3702919936	False	0	3702919936	[Efficient and Scalable Multiprocessor Fair SchedulingUsing Distributed Weighted Round-Robin](http://happyli.org/tongli/papers/dwrr.pdf)	0	[]	2221539577	199	2020-04-16
199	1	2020-03-03T17:19:33Z	https://todoist.com/showTask?id=3729994806	False	0	3729994806	Capture performance statistics for a single benchmark method	0	[]	2227325007	200	2020-04-16
200	1	2020-01-30T19:30:05Z	https://todoist.com/showTask?id=3661179118	False	4969366	3661179118	[Category Theory for Programmers](https://www.youtube.com/playlist?list=PLwuUlC2HlHGe7vmItFmrdBLn6p0AS8ALX)	0	[]	2221740628	201	2020-04-17
201	1	2020-02-09T16:35:45Z	https://todoist.com/showTask?id=3680926134	False	4708959	3680926134	How to Live Safely in a Science Fictional Universe, Charles Y	0	[]	2221740628	202	2020-04-17
202	1	2020-02-17T02:27:10Z	https://todoist.com/showTask?id=3696308995	False	0	3696308995	[Public workshop venture capital and antitrust](https://www.justice.gov/atr/events/public-workshop-venture-capital-and-antitrust)	0	[]	2221740628	203	2020-04-17
203	1	2020-02-18T01:54:30Z	https://todoist.com/showTask?id=3698806994	False	0	3698806994	Github repo integration, quote from github	0	[]	2229187701	204	2020-04-17
204	1	2020-02-19T17:50:07Z	https://todoist.com/showTask?id=3702919467	False	0	3702919467	[Rutgers Scheduling Algorithm Overview](https://www.cs.rutgers.edu/~pxk/416/notes/07-scheduling.html)	0	[]	2221539577	205	2020-04-17
205	1	2020-03-03T17:13:17Z	https://todoist.com/showTask?id=3729980003	False	0	3729980003	How to deal with the storage of persistance models for big data environments?	0	[]	2227325007	206	2020-04-18
206	1	2020-01-25T20:27:21Z	https://todoist.com/showTask?id=3650282505	False	4969366	3650282505	The world between us (Netflix)	0	[]	2221740628	207	2020-04-18
207	1	2020-02-03T22:46:03Z	https://todoist.com/showTask?id=3669291083	False	5203934	3669291083	[What is State](https://dubroy.com/blog/what-is-state/)	0	[]	2221740628	208	2020-04-18
208	1	2020-02-09T16:34:51Z	https://todoist.com/showTask?id=3680924675	False	4708959	3680924675	Third Class Superhero, Charles Y	0	[]	2221740628	209	2020-04-18
209	1	2020-02-17T02:25:45Z	https://todoist.com/showTask?id=3696306990	False	0	3696306990	[do VC platforms make sense](https://bothsidesofthetable.com/do-vc-platforms-make-sense-3f59183512e6)	0	[]	2221740628	210	2020-04-18
210	1	2020-02-18T01:53:32Z	https://todoist.com/showTask?id=3698805735	False	0	3698805735	Create bot - empathy	0	[]	2229187701	211	2020-04-19
211	1	2020-01-19T05:34:40Z	https://todoist.com/showTask?id=3635916704	False	4969366	3635916704	[Silicon Valley the American Experience](https://www.amazon.com/American-Experience-Silicon-Valley/dp/B00AK51OFK)	0	[]	2221740628	212	2020-04-19
212	1	2020-02-03T22:42:19Z	https://todoist.com/showTask?id=3669285736	False	4708959	3669285736	[Things Hidden Since the Foundation of the World](https://en.wikipedia.org/wiki/Things_Hidden_Since_the_Foundation_of_the_World)	0	[]	2221740628	213	2020-04-19
213	1	2020-02-03T22:45:08Z	https://todoist.com/showTask?id=3669289804	False	5203934	3669289804	[Multi-Monitor Productivity](https://dubroy.com/blog/multiple-monitor-productivity-fact-or-fiction/)	0	[]	2221740628	214	2020-04-19
214	1	2020-02-09T17:40:02Z	https://todoist.com/showTask?id=3681021653	False	4445727	3681021653	[A Guide to Interactive Planning](https://www.ida.liu.se/~steho87/und/htdd01/AckoffGuidetoIdealizedRedesign.pdf)	0	[]	2221740628	215	2020-04-19
215	1	2020-02-14T17:11:25Z	https://todoist.com/showTask?id=3692762024	False	4853764	3692762024	[Making Sense of Corporate VC](https://hbr.org/2002/03/making-sense-of-corporate-venture-capital)	0	[]	2221740628	216	2020-04-20
216	1	2020-02-17T02:22:57Z	https://todoist.com/showTask?id=3696303788	False	0	3696303788	[Rise of the Platform for VC](https://www.forbes.com/sites/heatherhartnett/2017/09/28/the-rise-of-the-platform-for-venture-capital-funds/#3863a6c54484)	0	[]	2221740628	217	2020-04-20
217	1	2020-02-18T01:52:56Z	https://todoist.com/showTask?id=3698805090	False	0	3698805090	Create bot - stats guy	0	[]	2229187701	218	2020-04-20
218	1	2020-02-18T16:40:25Z	https://todoist.com/showTask?id=3700307469	False	0	3700307469	[roam research product hunt launch comment review](https://www.producthunt.com/posts/roam-research)	0	[]	2229187663	219	2020-04-20
219	1	2020-02-18T21:22:55Z	https://todoist.com/showTask?id=3700884795	False	0	3700884795	[Google domain + Github Pages](https://dev.to/trentyang/how-to-setup-google-domain-for-github-pages-1p58)	0	[]	2221539577	220	2020-04-20
220	1	2020-01-06T16:55:42Z	https://todoist.com/showTask?id=3608839254	False	4445694	3608839254	[The Twelve-Factor App](https://www.12factor.net/)	0	[]	2221740628	221	2020-04-21
221	1	2020-02-03T22:41:22Z	https://todoist.com/showTask?id=3669284380	False	4708959	3669284380	[I see Satan Fall Like Lightning](https://www.amazon.com/dp/B008KO4MGG/ref=dp-kindle-redirect?_encoding=UTF8&btkr=1)	0	[]	2221740628	222	2020-04-21
222	1	2020-02-03T22:44:58Z	https://todoist.com/showTask?id=3669289506	False	5203934	3669289506	[A study of tabbed browsing](https://dubroy.com/blog/my-chi2010-talk-a-study-of-tabbed-browsing/)	0	[]	2221740628	223	2020-04-21
223	1	2020-02-03T23:22:37Z	https://todoist.com/showTask?id=3669345718	False	4445727	3669345718	[Smartphone by Default](https://www.ofcom.org.uk/__data/assets/pdf_file/0028/62929/smarphone_by_default_2016.pdf)	0	[]	2221740628	224	2020-04-21
224	1	2020-02-12T16:54:04Z	https://todoist.com/showTask?id=3688270067	False	4206594	3688270067	[Screenotate](https://screenotate.com/)	0	[]	2221740628	225	2020-04-21
225	1	2020-02-14T17:11:14Z	https://todoist.com/showTask?id=3692761735	False	4853764	3692761735	[HIstory of CVC](https://www.cbinsights.com/research/report/corporate-venture-capital-history/)	0	[]	2221740628	226	2020-04-22
226	1	2020-02-16T20:04:27Z	https://todoist.com/showTask?id=3695833796	False	0	3695833796	[Notes on Notation](https://www.christophlabacher.com/notes/notes-on-notation)	0	[2154077088L]	2221740628	227	2020-04-22
227	1	2020-02-18T01:52:18Z	https://todoist.com/showTask?id=3698804515	False	0	3698804515	Create bot - Ground rules	0	[]	2229187701	228	2020-04-22
228	1	2020-02-18T16:49:31Z	https://todoist.com/showTask?id=3700329215	False	0	3700329215	[Review tickgit.com](https://github.com/augmentable-dev/tickgit)	0	[]	2229187663	229	2020-04-22
229	1	2020-03-05T01:19:24Z	https://todoist.com/showTask?id=3733241127	False	7568468	3733241127	data engineering techniques	0	[]	2230605416	230	2020-04-22
230	1	2020-01-13T23:14:14Z	https://todoist.com/showTask?id=3624892322	False	4708959	3624892322	[The Wheel of Time](https://www.amazon.com/Eye-World-Book-Wheel-Other-ebook/dp/B002U3CCYM/ref=sr_1_1?crid=35UD3H99RL6FU&keywords=wheel+of+time&qid=1578957229&s=digital-text&sprefix=wheel+of+%2Cdigital-text%2C201&sr=1-1)	0	[]	2221740628	231	2020-04-23
231	1	2020-01-13T23:16:35Z	https://todoist.com/showTask?id=3624895714	False	4969366	3624895714	[The Mind Explained](https://www.youtube.com/watch?v=9SzZTTHbj-8)	0	[]	2221740628	232	2020-04-23
232	1	2020-02-01T20:22:39Z	https://todoist.com/showTask?id=3664960027	False	4445727	3664960027	[How to run a city like amazon](https://meatspacepress.com/)	0	[]	2221740628	233	2020-04-23
233	1	2020-02-03T22:44:32Z	https://todoist.com/showTask?id=3669288774	False	5203934	3669288774	[Immutability is not enough](https://codewords.recurse.com/issues/six/immutability-is-not-enough)	0	[]	2221740628	234	2020-04-23
234	1	2020-02-03T22:45:31Z	https://todoist.com/showTask?id=3669290336	False	4206594	3669290336	[Situated Objects](https://dubroy.com/research/nool16-situated-objects.pdf)	0	[]	2221740628	235	2020-04-23
235	1	2020-02-03T23:27:44Z	https://todoist.com/showTask?id=3669354051	False	4710532	3669354051	[US Government Grants Site](https://www.grants.gov/)	0	[]	2221740628	236	2020-04-24
236	1	2020-02-18T01:52:02Z	https://todoist.com/showTask?id=3698804227	False	0	3698804227	Create bot - Hype Man	0	[]	2229187701	237	2020-04-24
237	1	2020-02-18T01:55:00Z	https://todoist.com/showTask?id=3698807447	False	0	3698807447	Create a reviewer of undeveloped quotes	0	[]	2229187663	238	2020-04-24
238	1	2020-03-02T17:25:35Z	https://todoist.com/showTask?id=3727424421	False	0	3727424421	Implement testing results function for Jan - Mar for performance measurement	0	[]	2227325007	239	2020-04-24
239	1	2020-03-05T01:11:09Z	https://todoist.com/showTask?id=3733231511	False	7568468	3733231511	Folding laundry	0	[]	2230605416	240	2020-04-24
240	1	2020-01-16T00:36:50Z	https://todoist.com/showTask?id=3629960752	False	4969366	3629960752	[The Last Black Man in San Francisco](https://a24films.com/films/the-last-black-man-in-san-francisco)	0	[]	2221740628	241	2020-04-25
241	1	2020-01-16T21:01:46Z	https://todoist.com/showTask?id=3631966097	False	4708959	3631966097	[The Night Angel Trilogy](https://en.wikipedia.org/wiki/The_Night_Angel_Trilogy)	0	[]	2221740628	242	2020-04-25
242	1	2020-01-23T02:15:24Z	https://todoist.com/showTask?id=3644879731	False	4206594	3644879731	[Statecharts: A Visual Formalism for Complex Systems](https://www.cs.scranton.edu/~mccloske/courses/se507/harel_Statecharts.pdf)	0	[]	2221740628	243	2020-04-25
243	1	2020-02-03T22:39:53Z	https://todoist.com/showTask?id=3669282200	False	4445715	3669282200	[Rene Girard’s Mimetic Theory](https://www.amazon.com/Girards-Mimetic-Studies-Violence-Mimesis/dp/1611860776/ref=as_li_ss_tl?ie=UTF8&qid=1498387076&sr=8-1&keywords=wolfgang+palaver&linkCode=sl1&tag=8648526-20&linkId=3dec06812279bad85e6203c5bf78ef0b)	0	[]	2221740628	244	2020-04-25
244	1	2020-02-14T17:10:34Z	https://todoist.com/showTask?id=3692760478	False	4853764	3692760478	[Dogfight : the transatlantic battle over Airbus](https://www.worldcat.org/title/dogfight-the-transatlantic-battle-over-airbus/oclc/25245522&referer=brief_results)	0	[]	2221740628	245	2020-04-25
245	1	2020-02-16T00:05:13Z	https://todoist.com/showTask?id=3694669711	False	0	3694669711	[All the light we cannot see](https://en.wikipedia.org/wiki/All_the_Light_We_Cannot_See)	0	[]	2221740628	246	2020-04-26
246	1	2020-02-18T01:51:41Z	https://todoist.com/showTask?id=3698803926	False	0	3698803926	Update the github repo with links	0	[]	2229187701	247	2020-04-26
247	1	2020-03-05T01:10:50Z	https://todoist.com/showTask?id=3733231135	False	7568468	3733231135	Object Oriented Models	0	[]	2230605416	248	2020-04-26
248	1	2020-03-08T20:05:38Z	https://todoist.com/showTask?id=3740109143	False	5152475	3740109143	Something worth more than money	0	[]	2226160016	249	2020-04-26
249	1	2020-01-05T19:53:18Z	https://todoist.com/showTask?id=3606697820	False	4479544	3606697820	[The Intelligent Investor](https://www.amazon.com/Intelligent-Investor-Definitive-Investing-Essentials/dp/0060555661/ref=sr_1_3?crid=8EBEZNMOC0KC&keywords=the+intelligent+investor&qid=1578253980&sprefix=bina+venka%2Caps%2C205&sr=8-3)	0	[]	2221740628	250	2020-04-26
250	1	2020-01-11T23:37:03Z	https://todoist.com/showTask?id=3620618910	False	4708959	3620618910	“The First and Last Men”	0	[]	2221740628	251	2020-04-27
251	1	2020-02-09T17:46:01Z	https://todoist.com/showTask?id=3681030448	False	5152475	3681030448	Why is markdown not more important?	0	[]	2226160016	252	2020-04-27
252	1	2020-02-15T17:26:40Z	https://todoist.com/showTask?id=3694277863	False	0	3694277863	[chaos theory](https://en.wikipedia.org/wiki/Chaos_theory?wprov=sfti1)	0	[]	2221740628	253	2020-04-27
253	1	2020-02-18T01:50:40Z	https://todoist.com/showTask?id=3698802794	False	0	3698802794	Write the overall workflow for taking notes on paper	0	[]	2229187663	254	2020-04-27
